-511.5295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-511.5295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-511.5295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-511.5295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-511.5295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-511.5295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-511.5295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-511.5295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-511.5295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-511.5295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-511.5295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-511.5295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-511.5295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-510.0807,2.0443408,2.0305915,2.0077994,1.9761629,1.9359344,1.8874599,1.8311343,1.7674327,1.6968665,1.6200302,1.537544,1.4500859,1.3583566,1.2631009,1.1650736,1.0650561,0.9638258,0.86217445,0.76087594
-507.4044,5.6232295,5.0420275,4.2274413,3.3645182,2.6339355,2.161652,1.98494,2.0445628,2.205213,2.2981524,2.173533,1.7470646,1.0274194,0.11633518,-0.818593,-1.5905468,-2.0460343,-2.1081104,-1.7977947
-494.146,20.083878,11.206505,3.9042032,-2.374537,-7.993209,-8.403017,-2.7137723,2.6009018,3.7500315,3.8873692,4.2689548,1.5422375,-3.918913,-7.217963,-7.725457,-9.175879,-11.206263,-9.912441,-5.71253
-427.95386,82.45234,30.386826,15.836464,7.164461,-16.92942,-26.221294,-5.496755,13.253548,5.1784334,-3.9329557,1.4739406,-4.0371904,-18.744156,-17.240715,-8.796972,-11.489816,-15.386316,-9.51825,-6.1822095
-380.59067,104.41597,17.20836,21.552923,9.1853,-24.646574,-31.000551,-6.421049,17.358631,3.5393124,-9.14965,0.45714945,-3.9075842,-19.055063,-22.157803,-13.652122,-12.559937,-14.267265,-3.027525,-5.8773713
-317.74442,108.58474,-1.6688055,53.5171,8.93903,-15.309626,-18.486748,-16.910496,15.696437,3.276548,-0.4786771,9.583792,-0.5702534,-9.566246,-19.568157,-12.30801,-2.2542334,-9.18087,-8.531827,-7.2151127
-245.3092,109.05051,-34.919266,78.38205,8.274038,-7.761562,-9.144512,-20.741484,12.609569,-2.1175976,3.5040183,7.172391,-4.92653,-2.7379158,-13.930035,-20.825127,-10.783373,-3.7699487,-7.6265774,-11.393279
-208.2973,112.08977,-48.518814,81.82702,-4.1744833,-3.2920165,1.6857638,-16.173431,15.7143345,-7.1125765,-4.9996524,2.0226803,-1.8461183,1.2877283,-13.096258,-23.992947,-14.717758,-3.1335585,-4.774062,-11.418459
-193.95166,113.93982,-47.94999,86.77988,-11.63435,1.2426219,8.529355,-15.640582,22.02148,-1.726274,-6.7962275,1.0392265,3.2545962,1.5112424,-17.961617,-22.17228,-14.59351,-10.941759,-9.806665,-15.061989
-189.1262,117.29047,-51.196545,89.296585,-2.93802,6.437813,3.7351015,-30.16846,17.813837,1.9675174,-5.2162333,-0.2669505,1.1026007,0.37154353,-23.273918,-22.9109,-13.410065,-15.426822,-13.963585,-13.915806
-182.66112,127.41135,-50.48619,88.06897,2.8838573,9.168015,6.753207,-28.365509,16.887241,1.8120358,2.203516,8.605128,2.5457933,1.9964573,-24.837822,-19.60524,-1.5893137,-10.75605,-13.999177,-13.202791
-178.25966,137.86438,-52.136,76.487366,4.769931,13.811398,11.060148,-27.435541,9.23436,-4.4622355,1.4684745,12.122735,2.200476,2.4773865,-21.791855,-17.468939,6.496457,-4.1446624,-8.35885,-12.543756
-174.9296,146.61502,-54.43344,69.30304,3.2895381,8.202,11.124201,-27.988737,5.1583533,-7.552039,0.9826037,11.514919,-1.9251559,2.080102,-20.444496,-14.945496,7.589956,-3.9992154,-5.516912,-11.345723
-173.347,151.20702,-58.21978,60.89783,1.1679575,5.0435534,12.718448,-24.066631,7.3111525,-5.269536,-0.7988606,7.3253336,-7.3213043,2.4033031,-13.225258,-11.559255,7.7848644,-4.975257,-8.677759,-11.709579
-172.87909,156.50317,-57.02552,58.689346,7.2343316,8.972593,14.618138,-21.92333,5.8704014,-7.71401,-4.191666,3.6556306,-11.705594,4.1633472,-5.058651,-6.8510485,11.343109,-4.295862,-8.179633,-6.711961
-174.17798,159.38113,-57.829212,55.628975,8.795002,6.468202,13.739035,-22.366093,1.4174327,-10.993367,-3.5674124,6.8620315,-11.342163,2.8725793,-1.6400272,-6.088538,4.6257477,-8.357317,-11.210647,-7.8773127
-178.32753,162.21002,-57.59562,54.517277,11.050205,1.5760044,12.596376,-24.443295,5.1534204,-1.7291281,-5.3636484,3.4514098,-11.070648,1.3138549,-3.193644,-5.575183,2.4459074,-10.8517065,-12.356005,-9.268778
-184.54582,165.18271,-54.09764,52.03098,13.55722,-2.034815,7.9730253,-24.182026,10.014486,5.620828,-5.633815,-0.13952196,-9.052265,5.134144,-3.9307165,-7.5349855,-1.3240062,-16.732647,-8.811769,-1.2237535
-192.63144,167.8161,-50.79493,46.926132,17.946537,-1.921432,5.3547444,-21.437336,8.722743,2.2386289,-6.1402283,1.9935662,-9.758399,1.289515,-5.3604574,-6.345667,0.15578067,-17.951857,-8.004351,2.7177432
-191.10143,179.38412,-46.000374,42.297325,24.364124,-0.58150905,2.9963694,-21.90605,3.9894578,-0.4772635,-7.230505,4.9318466,-6.4986234,0.7004856,-4.7893295,-10.30221,-2.0361512,-14.67544,-8.0694,3.6300573
-190.63234,184.74908,-46.5701,33.90119,22.51772,0.17179376,6.2173486,-20.580597,0.5992291,-1.0358622,-9.17626,2.1367283,-8.05801,-0.41831088,-2.073123,-9.489015,-1.3738437,-8.063102,-3.5119262,2.2736363
-191.38623,189.23503,-43.006386,32.696793,21.483244,-2.5755959,8.943323,-20.326923,-6.262396,-3.534834,-12.890935,-0.995677,-6.903103,-1.5199342,0.062108785,-5.123284,-0.95037585,-10.419183,-6.935552,1.0469273
-193.33496,190.15532,-41.868225,34.74984,23.821878,-5.6761813,12.147749,-16.599432,-8.715351,-1.9788225,-12.624765,-1.4382946,-7.4094706,-5.081232,1.4803298,-3.4802792,-0.1211673,-8.901444,-8.989195,3.3785298
-192.41466,188.0989,-43.040874,33.533867,21.287327,-5.808157,4.9150524,-22.203014,-8.792633,-6.272551,-13.667311,-4.7451644,-14.440707,-5.215925,2.1573045,-3.991235,-2.1733189,-9.917639,-2.69001,6.715529
-183.83908,184.7753,-43.558937,42.118744,18.301382,0.9942742,9.685906,-25.70317,-2.7472508,-5.575119,-15.716399,-1.9690424,-14.397102,-6.5255747,0.9984362,-2.7151694,-3.2166922,-11.721989,0.45711708,6.844362
-186.58092,182.98529,-39.94506,47.181786,19.007698,0.20083404,8.316454,-28.042374,-1.2489631,-3.1353226,-16.05705,0.5453767,-10.232733,-6.4232254,1.0721555,2.118648,1.9457432,-12.034246,-3.0227377,5.838761
-193.28787,181.5564,-40.10742,46.02131,21.312675,-7.542918,0.5795275,-30.14594,-3.318193,1.787992,-12.577789,-2.118824,-10.085951,-1.3307178,7.481351,2.7051244,-1.6295292,-13.425608,-2.3947992,5.782844
-194.36731,184.07211,-34.648544,48.084797,23.878933,-4.1185656,0.23263681,-29.90815,-3.2488012,2.2670805,-6.6136255,-0.8910465,-15.319592,-6.0140457,-1.8948275,-4.90205,0.4105646,-9.689226,-0.3440779,5.6534433
-189.64911,182.85202,-40.20561,44.732986,21.938797,-1.3090442,-0.6581106,-30.831413,2.5084112,4.299217,-8.168148,-0.4372179,-13.589048,-8.316232,-7.7927322,-5.239047,0.5959209,-13.454435,-2.101936,5.964922
-189.43906,180.56706,-43.144794,45.45144,24.512032,-1.8774076,-3.219458,-26.74788,7.8184586,2.4067621,-9.570547,3.7378201,-9.710871,-9.741634,-9.40732,-4.2559733,0.04723227,-12.792147,-0.48252916,4.9480085
-191.58817,179.71304,-41.907143,47.480553,27.518951,-1.1071217,-1.2407146,-21.975513,4.6720047,-5.047683,-10.779782,5.263231,-5.8482428,-2.4136777,-5.3068185,-6.8073215,-1.8903149,-9.250189,1.2104626,3.416208
-190.80649,181.68073,-45.01281,38.313396,20.085457,-0.318927,8.167084,-17.644886,3.4515197,-4.357531,-12.671914,0.7260225,-11.372403,-4.2413516,-2.519486,-6.889954,-2.9515018,-8.626841,1.4863541,1.438347
-188.91774,181.75856,-47.822365,36.61989,18.112679,0.55927116,15.9292145,-13.722824,0.8612788,-7.317835,-15.451721,1.0983384,-9.149952,-3.4172988,-1.0859401,-3.216392,-1.5017607,-14.624977,-2.4179204,5.028931
-189.56242,181.99982,-51.350266,33.259926,21.745222,2.202931,17.135426,-9.88251,3.6862311,-3.9249773,-15.709321,-2.3828006,-9.319469,-1.4107442,1.5533658,-2.6192465,-4.774976,-17.889751,-2.961794,5.30527
-189.92314,182.00815,-56.81523,29.547607,27.394318,3.8419452,17.069197,-8.817735,1.3673756,-3.841646,-15.227194,-4.759302,-11.895934,-1.8386912,1.0960206,-6.825657,-3.1532478,-13.192416,-8.107086,-0.58348083
-184.23343,186.6377,-54.486225,33.502213,28.821468,0.28428376,11.495546,-13.46669,-1.2650754,-3.6454115,-12.780764,-4.347943,-12.381807,0.74977523,1.463819,-8.029273,1.3358538,-8.813675,-7.677248,2.523479
